ID,Date,Element,Data_Value
USC00208972,1/17/2012,TMIN,-44
USW00014853,8/4/2005,TMIN,206
USW00014853,8/4/2005,TMAX,289
USC00200228,10/20/2010,TMIN,0
USC00200230,8/9/2007,TMIN,194
USW00014853,9/9/2008,TMAX,206
USW00014853,9/9/2008,TMIN,72
USC00200228,5/10/2006,TMIN,72
USC00200228,5/10/2006,TMAX,233
USC00208080,1/5/2005,TMAX,-17
USC00200842,1/29/2010,TMAX,-78
USC00200228,10/20/2010,TMAX,156
USC00200842,1/29/2010,TMIN,-167
USC00205563,1/29/2010,TMAX,-72
USC00205563,1/29/2010,TMIN,-150
USC00205822,1/18/2012,TMAX,117
USC00205822,1/18/2012,TMIN,-56
USC00207308,1/24/2013,TMAX,-78
USC00208972,1/17/2012,TMAX,67
USC00207308,1/24/2013,TMIN,-178
USW00014833,1/6/2014,TMAX,-82
USW00014833,1/6/2014,TMIN,-266
USC00207312,11/23/2007,TMAX,11
USC00208080,11/13/2008,TMIN,78
USC00200842,1/11/2005,TMIN,-11
USC00207312,11/23/2007,TMIN,-72
USC00208080,8/15/2015,TMAX,311
USC00208080,1/5/2005,TMIN,-61
USW00014853,1/15/2010,TMIN,0
USW00014853,1/15/2010,TMAX,33
USC00200842,1/11/2005,TMAX,22
USC00201502,4/18/2006,TMIN,28
USC00201502,4/18/2006,TMAX,189
USC00208202,12/11/2007,TMIN,-28
USW00094889,2/18/2007,TMAX,-49
USW00094889,2/18/2007,TMIN,-199
USC00208080,5/23/2008,TMIN,44
USC00208080,11/13/2008,TMAX,128
USC00208080,5/23/2008,TMAX,206
USC00208080,2/14/2006,TMIN,-56
USC00208080,2/14/2006,TMAX,83
USC00208202,12/11/2007,TMAX,0
USC00205563,5/23/2008,TMIN,72
USC00208202,6/5/2005,TMAX,294
USW00004848,4/14/2012,TMAX,156
USC00200228,12/2/2015,TMIN,-44
USC00200228,12/2/2015,TMAX,89
USC00207308,5/5/2008,TMAX,183
USC00203712,10/30/2010,TMAX,106
USC00200842,3/5/2009,TMAX,39
USC00207308,5/5/2008,TMIN,28
USC00207308,2/7/2006,TMIN,-83
USC00203712,5/17/2014,TMAX,122
USC00203712,5/17/2014,TMIN,44
USC00202308,4/27/2011,TMAX,233
USC00200842,3/5/2009,TMIN,-100
USC00207320,3/26/2007,TMIN,39
USC00207320,3/26/2007,TMAX,189
USC00202308,4/27/2011,TMIN,89
USC00203712,10/30/2010,TMIN,28
USC00201502,8/17/2009,TMIN,217
USC00201502,8/17/2009,TMAX,322
USC00202308,1/5/2009,TMIN,-56
USC00202308,5/10/2006,TMIN,111
USC00200842,5/23/2008,TMAX,167
USC00208972,9/13/2008,TMAX,233
USC00200842,5/23/2008,TMIN,50
USC00201502,8/9/2007,TMIN,206
USC00208202,6/5/2005,TMIN,150
USC00205563,4/15/2011,TMIN,28
USC00205822,6/12/2014,TMAX,267
USC00205822,6/12/2014,TMIN,194
USW00004848,3/26/2013,TMIN,6
USC00205563,4/15/2011,TMAX,150
USW00004848,4/14/2012,TMIN,61
USW00004848,3/26/2013,TMAX,78
USW00014853,4/28/2009,TMIN,50
USC00201502,7/23/2013,TMAX,278
USC00207320,1/18/2012,TMAX,122
USC00200842,4/15/2011,TMIN,17
USW00014853,4/28/2009,TMAX,178
USC00205563,5/23/2008,TMAX,167
USC00200842,4/15/2011,TMAX,139
USC00208080,1/29/2010,TMAX,-61
USC00208080,1/29/2010,TMIN,-133
USC00207308,2/7/2006,TMAX,11
USC00208972,9/13/2008,TMIN,183
USC00201502,8/9/2007,TMAX,272
USC00207320,1/18/2012,TMIN,-72
USC00201502,7/23/2013,TMIN,178
USC00200032,8/14/2014,TMIN,111
USC00200032,3/13/2014,TMIN,-183
USC00205563,3/14/2005,TMAX,39
USC00205563,3/14/2005,TMIN,-78
USC00205451,3/1/2010,TMIN,6
USC00205451,3/1/2010,TMAX,50
USW00014853,6/10/2012,TMIN,156
USW00014853,6/10/2012,TMAX,344
USW00004848,6/3/2005,TMIN,156
USW00004848,6/3/2005,TMAX,239
USC00201502,4/27/2011,TMAX,222
USC00201502,4/27/2011,TMIN,117
USC00200230,12/30/2006,TMAX,100
USC00201502,8/22/2013,TMIN,144
USC00201502,8/22/2013,TMAX,289
USC00201502,4/23/2006,TMAX,156
USC00201502,4/23/2006,TMIN,83
USC00200230,12/30/2006,TMIN,0
USC00205822,3/10/2014,TMAX,39
USC00200228,3/30/2011,TMAX,78
USC00200230,8/22/2013,TMIN,206
USC00200228,11/18/2015,TMIN,39
USC00200230,8/22/2013,TMAX,278
USC00200228,11/18/2015,TMAX,167
USC00200032,7/23/2013,TMIN,161
USC00200230,4/27/2011,TMIN,150
USW00014833,6/10/2012,TMIN,144
USC00202308,11/23/2015,TMIN,-78
USC00200228,3/17/2012,TMIN,83
USC00202308,11/23/2015,TMAX,0
USC00205563,10/2/2013,TMAX,233
USC00205563,10/2/2013,TMIN,122
USW00014833,6/10/2012,TMAX,328
USC00200228,3/17/2012,TMAX,228
USC00203712,1/5/2014,TMIN,-39
USC00203712,1/5/2014,TMAX,0
USC00202308,3/30/2011,TMAX,78
USC00200842,3/14/2005,TMAX,0
USC00200842,3/14/2005,TMIN,-89
USC00200230,4/23/2006,TMAX,156
USC00200230,4/23/2006,TMIN,56
USC00202308,3/17/2012,TMIN,89
USC00202308,3/17/2012,TMAX,228
USC00200032,7/23/2013,TMAX,289
USC00202308,3/30/2011,TMIN,-61
USC00200230,4/27/2011,TMAX,222
USC00200228,3/30/2011,TMIN,-94
USC00201502,12/30/2006,TMIN,17
USC00207308,3/7/2014,TMIN,-172
USC00207308,3/7/2014,TMAX,0
USC00205822,2/2/2007,TMIN,-61
USC00205822,2/2/2007,TMAX,-28
USC00200032,8/15/2015,TMAX,294
USC00200032,8/15/2015,TMIN,161
USW00014853,3/17/2012,TMIN,94
USW00014853,3/17/2012,TMAX,261
USW00014833,1/2/2015,TMIN,-43
USC00200842,6/11/2005,TMAX,328
USW00014833,1/2/2015,TMAX,11
USC00203712,4/11/2005,TMAX,222
USW00004848,7/6/2015,TMIN,156
USW00004848,7/6/2015,TMAX,294
USC00200842,3/24/2006,TMAX,50
USC00200842,3/24/2006,TMIN,-33
USC00207312,3/30/2011,TMAX,83
USC00201502,12/27/2007,TMIN,-72
USC00203712,4/11/2005,TMIN,28
USW00094889,5/29/2011,TMAX,256
USC00201502,12/30/2006,TMAX,94
USW00094889,5/29/2011,TMIN,144
USW00014833,3/17/2012,TMAX,244
USC00205451,4/18/2006,TMIN,6
USC00205451,4/18/2006,TMAX,172
USC00205822,3/10/2014,TMIN,-78
USC00208972,2/27/2014,TMAX,-94
USC00208972,2/27/2014,TMIN,-183
USC00208202,3/1/2010,TMIN,-33
USC00208202,3/1/2010,TMAX,61
USC00205822,7/8/2014,TMIN,211
USC00205822,7/8/2014,TMAX,311
USC00205563,6/11/2005,TMIN,211
USC00207320,2/2/2007,TMIN,-94
USC00207320,2/2/2007,TMAX,-28
USW00014853,2/19/2007,TMAX,33
USW00014853,2/19/2007,TMIN,-127
USC00207308,10/31/2010,TMAX,172
USC00200032,6/30/2015,TMAX,250
USC00205563,6/11/2005,TMAX,333
USC00200032,6/30/2015,TMIN,167
USW00014833,3/17/2012,TMIN,111
USC00207308,10/31/2010,TMIN,0
USC00200230,3/2/2009,TMIN,-144
USW00094889,3/25/2007,TMAX,172
USC00207312,10/6/2005,TMIN,128
USC00200228,6/10/2012,TMAX,317
USC00205451,5/9/2005,TMIN,89
USW00094889,10/28/2008,TMIN,0
USC00202308,1/2/2015,TMIN,-89
USC00202308,1/2/2015,TMAX,-6
USC00207320,2/19/2007,TMAX,-28
USC00202308,6/10/2012,TMIN,161
USC00202308,6/10/2012,TMAX,322
USC00200230,3/1/2010,TMIN,-17
USC00200230,3/1/2010,TMAX,61
USC00200032,1/18/2012,TMAX,-33
USW00094889,10/28/2008,TMAX,56
USC00200032,1/18/2012,TMIN,-67
USC00205451,5/9/2005,TMAX,239
USC00207320,2/19/2007,TMIN,-167
USW00004848,2/12/2008,TMIN,-93
USC00205450,11/24/2005,TMAX,22
USC00205450,11/24/2005,TMIN,-106
USC00207308,7/24/2005,TMAX,289
USW00004848,2/12/2008,TMAX,-43
USC00205451,12/30/2006,TMAX,61
USC00200228,6/10/2012,TMIN,128
USC00200032,10/15/2013,TMAX,167
USW00014853,2/2/2007,TMIN,-149
USC00205451,4/27/2011,TMAX,228
USC00205451,4/27/2011,TMIN,83
USW00014853,2/2/2007,TMAX,-55
USC00208202,12/30/2006,TMAX,72
USC00208080,12/3/2008,TMIN,-17
USC00205822,2/19/2007,TMIN,-161
USC00208202,12/30/2006,TMIN,-11
USW00014833,10/9/2005,TMIN,28
USC00200032,1/24/2013,TMAX,-72
USC00200032,1/24/2013,TMIN,-144
USW00014833,3/20/2015,TMAX,106
USC00207308,9/28/2005,TMAX,228
USW00014833,3/20/2015,TMIN,-5
USW00014833,10/9/2005,TMAX,167
USC00207308,9/28/2005,TMIN,61
USC00208080,5/2/2009,TMAX,189
USC00208080,5/2/2009,TMIN,39
USC00207312,6/1/2008,TMAX,256
USC00207312,6/1/2008,TMIN,106
USW00094889,3/25/2007,TMIN,39
USC00205563,8/22/2013,TMIN,200
USC00205451,12/30/2006,TMIN,6
USC00201502,3/2/2009,TMAX,-61
USC00201250,10/19/2010,TMIN,22
USC00205050,2/25/2013,TMIN,-100
USC00205050,2/25/2013,TMAX,17
USW00094889,8/18/2006,TMIN,189
USW00094889,8/18/2006,TMAX,272
USC00200032,8/28/2007,TMIN,133
USC00200032,8/28/2007,TMAX,306
USC00201250,10/19/2010,TMAX,194
USC00201250,2/25/2013,TMIN,-83
USW00004848,10/31/2010,TMAX,100
USC00201250,2/25/2013,TMAX,39
USC00207312,10/6/2005,TMAX,289
USW00094889,2/7/2005,TMIN,11
USC00201502,5/5/2008,TMAX,178
USW00094889,2/7/2005,TMAX,33
USC00203712,11/3/2005,TMAX,156
USW00004848,10/31/2010,TMIN,22
USC00201502,5/5/2008,TMIN,28
USC00205050,10/19/2010,TMAX,156
USC00205451,7/15/2006,TMAX,306
USW00014853,3/26/2013,TMAX,94
USC00205050,5/9/2006,TMAX,233
USC00200230,5/5/2008,TMAX,239
USC00205563,8/22/2013,TMAX,300
USC00205451,7/2/2010,TMAX,239
USC00205050,12/17/2007,TMAX,-39
USC00205451,7/2/2010,TMIN,111
USC00200230,5/5/2008,TMIN,61
USC00205050,12/17/2007,TMIN,-133
USC00200032,5/29/2011,TMIN,144
USC00200032,5/29/2011,TMAX,261
USC00205451,7/15/2006,TMIN,189
USC00200228,12/13/2005,TMIN,-117
USC00200228,12/13/2005,TMAX,-33
USC00205050,5/9/2006,TMIN,67
USW00004848,12/11/2007,TMIN,6
USC00207312,3/17/2012,TMIN,56
USC00207312,3/17/2012,TMAX,228
USW00004848,12/11/2007,TMAX,33
USC00201502,3/2/2009,TMIN,-144
USC00205050,10/19/2010,TMIN,0
USW00014853,3/26/2013,TMIN,17
USC00207312,3/30/2011,TMIN,-67
USC00201502,12/27/2007,TMAX,61
USC00202308,9/9/2008,TMAX,250
USW00014833,5/2/2014,TMAX,111
USC00205822,3/17/2012,TMIN,78
USC00205822,3/17/2012,TMAX,211
USC00205450,7/24/2006,TMAX,300
USC00200032,7/25/2010,TMAX,300
USC00200230,12/5/2005,TMAX,-22
USC00200230,12/5/2005,TMIN,-50
USC00205822,3/10/2013,TMAX,61
USW00014833,2/6/2005,TMAX,78
USC00203712,6/9/2012,TMIN,133
USC00205822,3/10/2013,TMIN,-28
USC00205451,7/31/2006,TMAX,322
USC00205451,7/31/2006,TMIN,217
USC00208972,12/17/2007,TMAX,-33
USC00208972,12/17/2007,TMIN,-56
USW00004848,7/17/2009,TMAX,244
USC00203712,6/9/2012,TMAX,289
USW00004848,7/17/2009,TMIN,156
USC00200032,7/25/2010,TMIN,183
USW00014833,5/2/2014,TMIN,67
USC00205451,2/14/2006,TMIN,-50
USC00208080,12/17/2013,TMAX,-39
USC00208080,5/5/2008,TMAX,244
USC00208080,5/17/2009,TMIN,6
USC00208080,5/17/2009,TMAX,156
USC00201502,11/21/2005,TMIN,-11
USC00200230,7/15/2006,TMAX,328
USC00200230,7/15/2006,TMIN,206
USC00205050,6/9/2012,TMIN,106
USC00205050,6/9/2012,TMAX,289
USC00205450,7/24/2006,TMIN,156
USC00208080,12/17/2013,TMIN,-189
USC00208080,3/14/2005,TMAX,28
USC00205450,8/18/2006,TMIN,194
USC00205450,8/18/2006,TMAX,278
USC00201250,6/9/2012,TMIN,161
USC00208080,3/25/2007,TMIN,44
USC00201502,7/2/2010,TMAX,239
USC00201502,7/2/2010,TMIN,83
USC00201250,6/9/2012,TMAX,317
USC00208080,3/25/2007,TMAX,183
USC00208080,3/14/2005,TMIN,-100
USC00208080,5/5/2008,TMIN,39
USW00014853,4/12/2009,TMAX,111
USW00014833,2/6/2005,TMIN,0
USC00201502,1/29/2009,TMIN,-133
USC00202308,3/20/2015,TMAX,28
USC00207308,7/19/2010,TMAX,333
USC00207308,4/15/2011,TMIN,11
USC00205050,4/14/2012,TMAX,178
USC00202308,3/20/2015,TMIN,-28
USC00208202,11/23/2007,TMAX,11
USC00207308,4/15/2011,TMAX,139
USC00207308,5/23/2008,TMAX,172
USC00208202,11/23/2007,TMIN,-72
USC00203712,4/14/2006,TMIN,111
USC00205050,4/14/2012,TMIN,-11
USC00200220,1/18/2012,TMAX,106
USC00200220,1/18/2012,TMIN,-94
USC00208972,3/16/2012,TMIN,94
USC00208972,3/16/2012,TMAX,244
USC00205451,12/12/2015,TMIN,61
USC00205451,12/12/2015,TMAX,133
USC00200228,8/3/2010,TMIN,172
USC00200228,8/3/2010,TMAX,306
USC00207308,5/23/2008,TMIN,39
USC00201250,4/14/2012,TMAX,167
USC00207308,7/19/2010,TMIN,200
USC00207312,1/3/2009,TMIN,-111
USC00205563,3/25/2007,TMIN,44
USC00201502,1/29/2009,TMAX,-61
USC00205563,3/25/2007,TMAX,189
USC00200842,3/25/2007,TMIN,50
USC00202308,12/5/2013,TMAX,156
USC00207308,9/9/2015,TMIN,194
USC00207308,9/9/2015,TMAX,317
USC00201250,11/15/2014,TMAX,6
USC00201250,4/14/2012,TMIN,61
USC00205451,2/14/2006,TMAX,-6
USC00208080,10/2/2013,TMAX,206
USC00201250,11/15/2014,TMIN,-72
USC00202308,12/5/2013,TMIN,39
USC00207308,4/16/2005,TMAX,183
USC00200842,3/25/2007,TMAX,189
USC00205050,11/15/2014,TMAX,6
USC00205050,11/15/2014,TMIN,-67
USC00203712,4/14/2006,TMAX,233
USC00207312,1/3/2009,TMAX,6
USC00208080,10/2/2013,TMIN,78
USW00014853,4/12/2009,TMIN,-49
USC00200230,12/27/2007,TMAX,22
USC00200230,12/27/2007,TMIN,-28
USC00207312,8/3/2010,TMAX,311
USC00205822,6/10/2012,TMIN,167
USC00205822,6/10/2012,TMAX,317
USC00203712,8/3/2005,TMIN,200
USC00203712,8/3/2005,TMAX,317
USC00205451,8/22/2013,TMIN,172
USC00208972,7/7/2014,TMIN,167
USC00208972,3/9/2013,TMAX,61
USC00200842,5/5/2008,TMAX,178
USC00200842,5/5/2008,TMIN,50
USC00208972,7/7/2014,TMAX,261
USC00205563,3/24/2006,TMAX,78
USC00205563,5/5/2008,TMAX,167
USC00200032,1/1/2006,TMAX,33
USC00200032,1/1/2006,TMIN,-11
USC00205563,5/5/2008,TMIN,67
USC00208972,3/9/2013,TMIN,-83
USC00200842,12/30/2006,TMAX,78
USC00201502,12/13/2015,TMAX,167
USC00208202,5/9/2005,TMAX,244
USC00200220,2/25/2013,TMIN,-94
USC00207312,8/3/2010,TMIN,194
USC00205563,4/27/2011,TMAX,228
USW00014833,2/19/2007,TMAX,56
USC00200220,4/14/2012,TMAX,178
USC00202308,9/9/2008,TMIN,122
USC00200220,4/14/2012,TMIN,56
USW00014833,2/19/2007,TMIN,-156
USC00203712,9/13/2008,TMIN,189
USC00203712,9/13/2008,TMAX,228
USC00200230,3/2/2009,TMAX,-67
USC00200842,1/21/2005,TMAX,-61
USC00203712,10/19/2010,TMIN,-6
USC00200842,4/27/2011,TMAX,222
USC00200842,4/27/2011,TMIN,78
USC00200842,1/21/2005,TMIN,-128
USC00203712,10/19/2010,TMAX,133
USC00200032,8/25/2015,TMIN,139
USC00203712,5/9/2006,TMIN,78
USC00203712,5/9/2006,TMAX,222
USC00208202,5/9/2005,TMIN,89
USC00200032,8/25/2015,TMAX,183
USC00205563,4/27/2011,TMIN,144
USC00200220,2/25/2013,TMAX,28
USC00201502,12/13/2015,TMIN,100
USC00205451,8/22/2013,TMAX,294
USW00004848,10/24/2015,TMAX,222
USC00205563,3/24/2006,TMIN,-11
USC00200220,1/29/2010,TMAX,-78
USC00200220,1/29/2010,TMIN,-178
USC00207320,3/17/2012,TMIN,89
USC00207320,3/17/2012,TMAX,228
USC00208080,7/25/2009,TMIN,144
USC00208080,7/25/2009,TMAX,272
USC00205822,2/28/2014,TMAX,-89
USC00208202,8/22/2013,TMIN,161
USW00094889,8/28/2007,TMIN,122
USW00094889,8/28/2007,TMAX,289
USC00201502,11/21/2005,TMAX,50
USC00205822,2/28/2014,TMIN,-167
USC00208080,12/30/2006,TMAX,106
USC00208080,12/30/2006,TMIN,0
USC00205451,9/5/2008,TMAX,250
USC00205050,2/1/2007,TMAX,-28
USC00208202,8/22/2013,TMAX,294
USW00004848,10/24/2015,TMIN,117
USC00200230,7/2/2010,TMIN,106
USW00014853,1/2/2015,TMAX,39
USW00014853,1/2/2015,TMIN,-32
USC00208080,4/27/2011,TMAX,206
USC00208202,7/31/2006,TMAX,317
USC00208202,7/31/2006,TMIN,206
USC00200842,12/30/2006,TMIN,11
USC00208972,6/9/2012,TMIN,111
USC00208080,4/27/2011,TMIN,72
USC00203712,4/14/2012,TMAX,167
USC00208972,6/9/2012,TMAX,278
USW00004848,12/25/2015,TMIN,39
USC00208080,12/3/2008,TMAX,50
USC00200032,8/23/2014,TMAX,272
USC00200228,4/29/2005,TMIN,39
USC00200032,8/23/2014,TMIN,189
USC00205563,12/30/2006,TMAX,72
USC00205563,12/30/2006,TMIN,-11
USW00004848,12/25/2015,TMAX,100
USC00200230,7/2/2010,TMAX,267
USC00203712,4/14/2012,TMIN,-17
USC00207308,8/17/2009,TMIN,217
USC00207308,8/17/2009,TMAX,333
USC00200228,4/29/2005,TMAX,139
USC00202308,2/19/2007,TMIN,-156
USW00094889,7/23/2013,TMIN,150
USC00201250,4/8/2015,TMAX,78
USC00201502,5/2/2009,TMAX,172
USC00201502,5/2/2009,TMIN,33
USC00202308,10/31/2010,TMAX,161
USC00202308,10/31/2010,TMIN,11
USC00205050,2/27/2014,TMIN,-167
USC00208202,5/27/2015,TMIN,161
USC00200230,6/18/2008,TMIN,111
USC00208202,5/27/2015,TMAX,294
USC00207320,10/20/2010,TMIN,6
USW00014853,2/26/2013,TMIN,-27
USW00014853,2/26/2013,TMAX,33
USC00200230,6/18/2008,TMAX,183
USC00207320,10/20/2010,TMAX,161
USW00094889,4/14/2012,TMAX,167
USC00200228,10/31/2010,TMAX,167
USC00200230,1/18/2012,TMAX,0
USC00200230,1/18/2012,TMIN,-89
USC00208080,7/23/2013,TMAX,278
USC00208080,7/23/2013,TMIN,183
USW00004848,7/24/2005,TMIN,200
USW00094889,4/14/2012,TMIN,28
USC00205050,2/27/2014,TMAX,-89
USW00014833,6/16/2014,TMIN,183
USW00014833,2/26/2013,TMIN,-33
USW00014833,2/26/2013,TMAX,11
USC00203712,12/17/2007,TMAX,-39
USC00201250,9/2/2014,TMIN,156
USC00201250,9/2/2014,TMAX,256
USC00203712,12/17/2007,TMIN,-78
USC00202308,3/26/2013,TMIN,-11
USC00202308,3/26/2013,TMAX,44
USC00208202,2/8/2008,TMIN,-50
USC00208972,1/5/2014,TMIN,-78
USC00208202,2/8/2008,TMAX,-11
USC00208080,11/30/2010,TMIN,-39
USW00094889,7/24/2006,TMIN,100
USC00208972,1/5/2014,TMAX,6
USC00208080,11/30/2010,TMAX,128
USW00094889,7/24/2006,TMAX,294
USC00205050,9/13/2008,TMAX,239
USC00205822,10/4/2005,TMIN,172
USW00004848,7/24/2005,TMAX,317
USC00205822,10/4/2005,TMAX,278
USC00207308,12/14/2005,TMIN,-106
USC00200228,10/31/2010,TMIN,0
USC00201502,1/18/2012,TMAX,106
USC00205050,1/22/2005,TMAX,-89
USC00205050,1/22/2005,TMIN,-178
USW00014833,11/28/2008,TMAX,56
USW00014833,11/28/2008,TMIN,-17
USC00200228,2/2/2007,TMIN,-83
USC00205451,2/22/2008,TMIN,-139
USC00200228,2/2/2007,TMAX,-28
USC00207312,10/31/2010,TMAX,172
USC00200842,1/18/2012,TMAX,111
USC00205451,2/22/2008,TMAX,-50
USC00200842,1/18/2012,TMIN,-67
USC00207312,10/31/2010,TMIN,-17
USC00205563,1/18/2012,TMAX,117
USC00208202,5/5/2008,TMAX,178
USC00208202,5/5/2008,TMIN,39
USC00205822,10/20/2010,TMIN,28
USW00014853,3/30/2011,TMAX,61
USW00014853,3/30/2011,TMIN,-77
USC00205563,1/18/2012,TMIN,-67
USC00200842,11/30/2010,TMAX,111
USC00200032,1/9/2009,TMIN,-106
USC00200842,11/30/2010,TMIN,-28
USC00205451,12/4/2014,TMAX,44
USC00200032,1/9/2009,TMAX,-56
USC00203712,6/25/2014,TMIN,144
USC00201502,2/14/2006,TMIN,-28
USC00201250,9/13/2008,TMIN,172
USC00201250,9/13/2008,TMAX,244
USC00201502,2/14/2006,TMAX,67
USC00203712,6/25/2014,TMAX,261
USW00014833,6/16/2014,TMAX,300
USC00203712,3/9/2013,TMAX,56
USC00201502,1/18/2012,TMIN,-72
USC00203712,3/9/2013,TMIN,-61
USC00207312,2/2/2007,TMIN,-94
USC00207312,2/2/2007,TMAX,-33
USW00014853,12/5/2013,TMAX,172
USW00094889,8/9/2007,TMAX,278
USW00094889,8/9/2007,TMIN,200
USW00014853,12/5/2013,TMIN,11
USC00205563,11/30/2010,TMIN,11
USC00205451,12/4/2014,TMIN,-50
USC00205563,11/30/2010,TMAX,133
USC00205822,10/20/2010,TMAX,161
USC00207308,10/4/2010,TMIN,50
USC00207308,10/4/2010,TMAX,111
USC00200228,2/24/2009,TMAX,-22
USC00200228,2/24/2009,TMIN,-156
USC00200230,8/19/2005,TMIN,211
USC00200230,8/19/2005,TMAX,300
USC00200230,12/24/2008,TMIN,-50
USC00205822,1/6/2014,TMIN,-100
USC00205822,1/6/2014,TMAX,22
USC00205451,5/27/2015,TMIN,183
USC00200230,12/24/2008,TMAX,56
USC00207312,11/23/2015,TMIN,-94
USC00207312,11/23/2015,TMAX,17
USC00205451,5/27/2015,TMAX,294
USC00207308,7/6/2015,TMIN,122
USC00207308,7/6/2015,TMAX,283
USW00014833,4/12/2009,TMAX,122
USC00200842,3/2/2009,TMIN,-133
USC00205822,8/4/2005,TMIN,200
USC00205822,8/4/2005,TMAX,328
USC00200842,1/29/2009,TMIN,-156
USC00200230,12/4/2014,TMAX,6
USC00200842,1/29/2009,TMAX,-56
USC00200230,12/4/2014,TMIN,-50
USC00208202,6/10/2012,TMAX,317
USC00200032,8/22/2013,TMAX,261
USC00205822,5/31/2015,TMIN,106
USC00205451,6/10/2012,TMIN,150
USC00205451,6/10/2012,TMAX,317
USC00201502,3/17/2012,TMIN,83
USC00201502,3/17/2012,TMAX,244
USC00207312,3/26/2013,TMIN,-44
USC00200032,5/17/2009,TMIN,11
USC00207320,3/30/2011,TMAX,72
USC00200032,5/17/2009,TMAX,156
USC00207320,3/30/2011,TMIN,-78
USC00200032,10/28/2008,TMIN,-6
USC00200032,10/28/2008,TMAX,78
USW00014833,10/31/2010,TMAX,111
USW00014833,10/31/2010,TMIN,-11
USW00014833,4/12/2009,TMIN,-22
USC00200032,3/13/2014,TMAX,-56
USC00200230,3/17/2012,TMIN,94
USC00208202,6/10/2012,TMIN,111
USC00200230,3/17/2012,TMAX,244
USC00207308,12/14/2005,TMAX,-22
USW00004848,5/31/2005,TMAX,244
USC00200032,12/13/2014,TMAX,78
USW00094889,8/22/2013,TMIN,189
USW00094889,8/22/2013,TMAX,272
USC00208202,3/17/2012,TMIN,28
USC00208202,3/17/2012,TMAX,239
USC00207308,12/30/2006,TMIN,-6
USC00200032,10/8/2013,TMAX,194
USC00201250,2/27/2014,TMAX,-94
USC00201250,2/27/2014,TMIN,-200
USC00201502,6/18/2008,TMIN,106
USC00201502,6/18/2008,TMAX,228
USC00205050,9/2/2014,TMIN,200
USC00205050,9/2/2014,TMAX,289
USC00208080,1/24/2013,TMAX,-72
USC00208080,1/24/2013,TMIN,-150
USC00200230,5/2/2009,TMAX,178
USC00200032,10/8/2013,TMIN,44
USC00202308,12/2/2015,TMIN,-28
USC00202308,12/2/2015,TMAX,94
USC00200230,5/2/2009,TMIN,50
USC00200842,12/3/2008,TMIN,-56
USC00200228,1/3/2009,TMAX,11
USC00200842,12/3/2008,TMAX,-6
USC00207308,12/30/2006,TMAX,67
USW00004848,5/31/2005,TMIN,89
USC00200228,1/3/2009,TMIN,-89
USC00207308,11/23/2007,TMAX,17
USC00200032,12/13/2014,TMIN,0
USW00014833,6/1/2008,TMAX,233
USW00014833,6/1/2008,TMIN,100
USC00207308,11/23/2007,TMIN,-61
USC00205563,7/23/2013,TMAX,272
USC00205563,1/24/2013,TMAX,-78
USC00205563,1/24/2013,TMIN,-150
USC00208202,1/18/2012,TMAX,100
USC00208202,1/18/2012,TMIN,-67
USC00205563,7/23/2013,TMIN,183
USC00205451,3/17/2012,TMIN,89
USC00205451,3/17/2012,TMAX,217
USC00200228,3/26/2013,TMIN,-6
USC00200228,3/26/2013,TMAX,50
USC00205451,1/18/2012,TMAX,111
USC00205451,1/18/2012,TMIN,-67
USC00200842,3/2/2009,TMAX,-39
USC00200230,6/5/2005,TMAX,333
USW00094889,12/15/2009,TMAX,22
USW00094889,12/15/2009,TMIN,-88
USC00200230,12/13/2015,TMAX,161
USC00200032,8/9/2007,TMIN,183
USC00200228,11/23/2015,TMAX,6
USC00200230,12/13/2015,TMIN,122
USW00094889,1/24/2013,TMAX,-66
USC00208080,11/6/2005,TMIN,11
USC00208080,11/6/2005,TMAX,161
USW00094889,1/24/2013,TMIN,-155
USC00205563,12/27/2007,TMIN,-44
USC00205563,12/27/2007,TMAX,39
USC00205451,11/30/2010,TMIN,-6
USW00094889,1/18/2012,TMAX,-32
USC00205451,11/30/2010,TMAX,111
USC00208080,6/11/2005,TMIN,211
USW00094889,1/18/2012,TMIN,-77
USC00200842,12/27/2007,TMIN,-78
USC00200842,12/27/2007,TMAX,56
USC00205822,2/26/2013,TMIN,-50
USW00014833,3/26/2013,TMIN,-22
USC00200228,11/23/2015,TMIN,-94
USC00208080,6/11/2005,TMAX,311
USC00200228,6/1/2008,TMIN,111
USC00200032,8/9/2007,TMAX,294
USC00205050,1/5/2014,TMIN,-72
USC00205050,1/5/2014,TMAX,-6
USC00200230,9/5/2008,TMAX,239
USW00014833,12/5/2013,TMIN,-16
USC00201250,1/5/2014,TMIN,-72
USC00201250,1/5/2014,TMAX,28
USC00205451,6/18/2008,TMIN,122
USC00200842,5/2/2009,TMAX,194
USC00200842,5/2/2009,TMIN,28
USC00200230,11/30/2010,TMIN,44
USC00205451,6/18/2008,TMAX,211
USC00200230,11/30/2010,TMAX,122
USC00200032,12/15/2009,TMAX,22
USC00200032,12/15/2009,TMIN,-83
USC00200032,5/17/2015,TMAX,289
USC00200032,5/17/2015,TMIN,178
USC00208202,2/22/2008,TMIN,-133
USC00208202,2/22/2008,TMAX,-56
USC00205451,4/23/2006,TMIN,56
USC00200228,6/1/2008,TMAX,256
USC00200032,8/18/2006,TMAX,289
